country,continent,year,lifeExp,pop,gdpPercap,fit.pr
United States,Americas,1967,70.76,198712000,19530.36557,64.74435221006003
United States,Americas,1972,71.34,209896000,21806.03594,66.85660804116075
United States,Americas,1977,73.38,220239000,24072.63213,68.9661711108867
United States,Americas,1982,74.65,232187835,25009.55914,70.68115507714519
United States,Americas,1987,75.02,242803533,29884.35041,73.56469959414716
United States,Americas,1992,76.09,256894189,32003.93224,75.63063617749728
United States,Americas,1997,76.81,272911760,35767.43303,78.18440543318924
United States,Americas,2002,77.31,287675526,39097.09955,80.60943444289757
United States,Americas,2007,78.242,301139947,42951.65309,83.19022358669679
Uruguay,Americas,1952,66.071,2252965,5716.766744,56.33431599793553
Uruguay,Americas,1957,67.044,2424959,6150.772969,57.900058306610845
Uruguay,Americas,1962,68.253,2598466,5603.357717,59.17456395857249
Uruguay,Americas,1967,68.468,2748579,5444.61962,60.56440949030649
Uruguay,Americas,1972,68.673,2829526,5703.408898,62.07815619970081
Uruguay,Americas,1977,69.481,2873520,6504.339663,63.752783303339484
Uruguay,Americas,1982,70.805,2953997,6920.223051,65.31314766321121
Uruguay,Americas,1987,71.918,3045153,7452.398969,66.90802181162098
Uruguay,Americas,1992,72.752,3149262,8137.004775,68.54812950342138
Uruguay,Americas,1997,74.223,3262838,9230.240708,70.30949811604829
Uruguay,Americas,2002,75.307,3363085,7727.002004,71.30036332087003
Uruguay,Americas,2007,76.384,3447496,10611.46299,73.59327766393288
Venezuela,Americas,1952,55.088,5439568,7689.799761,56.91981321082844
Venezuela,Americas,1957,57.907,6702668,9802.466526,58.98369774981357
Venezuela,Americas,1962,60.77,8143375,8422.974165,60.01128466091591
Venezuela,Americas,1967,63.479,9709552,9541.474188,61.78015038796202
Venezuela,Americas,1972,65.712,11515649,10505.25966,63.50310459826006
Venezuela,Americas,1977,67.456,13503563,13143.95095,65.72308682575174
Venezuela,Americas,1982,68.557,15620766,11152.41011,66.5690484545997
Venezuela,Americas,1987,70.19,17910182,9883.584648,67.62947574919573
Venezuela,Americas,1992,71.15,20265563,10733.92631,69.31876552813219
Venezuela,Americas,1997,72.146,22374398,10165.49518,70.58703472186457
Venezuela,Americas,2002,72.766,24287670,8605.047831,71.56092327099313
Venezuela,Americas,2007,73.747,26084662,11415.80569,73.83196622362907
Vietnam,Asia,1952,40.412,26246839,605.0664917,49.9962641199036
Vietnam,Asia,1957,42.887,28998543,676.2854478,51.454349368112204
Vietnam,Asia,1962,45.363,33796140,772.0491602,52.91971826858661
Vietnam,Asia,1967,47.838,39463910,637.1232887,54.31663007419586
Vietnam,Asia,1972,50.254,44655014,699.5016441,55.772091875647334
Vietnam,Asia,1977,55.764,50533506,713.5371196,57.213207935694186
Vietnam,Asia,1982,58.816,56142181,707.2357863,58.64828905118159
Vietnam,Asia,1987,62.82,62826491,820.7994449,60.11894008266951
Vietnam,Asia,1992,67.662,69940728,989.0231487,61.60581147329253
Vietnam,Asia,1997,70.672,76048996,1385.896769,63.16053468782599
Vietnam,Asia,2002,73.017,80908147,1764.456677,64.70982331134299
Vietnam,Asia,2007,74.249,85262356,2441.576404,66.3477095104708
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,50.26646250757007
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,51.795843818582725
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,53.3431527236806
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,54.91386632498485
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,56.49435355257988
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,58.09434553729052
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,59.72513373598012
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,61.39092794352594
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,63.09805704920086
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,64.85935946584314
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,65.52619126336559
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,66.52094416605084
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,50.04868529921461
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,51.492495077090595
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,52.935616355981665
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,54.38349340694312
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,55.939917373214456
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,57.54444842225952
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,59.02525665869075
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,60.46048195343647
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,61.870059340479926
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,63.37763323053632
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,64.84940379301607
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,66.29999020948453
Zambia,Africa,1952,42.038,2672000,1147.388831,40.651590577397144
Zambia,Africa,1957,44.077,3016000,1311.956766,42.1373771192493
Zambia,Africa,1962,46.023,3421000,1452.725766,43.61610133117983
Zambia,Africa,1967,47.768,3900000,1777.077318,45.149303634255126
Zambia,Africa,1972,50.107,4506497,1773.498265,46.58519258595949
Zambia,Africa,1977,51.386,5216550,1588.688299,47.96730129499316
Zambia,Africa,1982,51.821,6100407,1408.678565,49.350834472058054
Zambia,Africa,1987,50.821,7272406,1213.315116,50.72981143680283
Zambia,Africa,1992,46.1,8381163,1210.884633,52.166041226459726
Zambia,Africa,1997,40.238,9417789,1071.353818,53.561586515866985
Zambia,Africa,2002,39.193,10595811,1071.613938,54.99861474150744
Zambia,Africa,2007,42.384,11746035,1271.211593,56.49479634682366
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,40.43184592855777
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,41.90199738013366
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,43.3414731371546
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,44.791042832440844
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,46.29611786683887
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,47.69930634022003
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,49.166901946549324
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,50.57931244274042
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,52.01248391757788
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,53.47882184343554
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,54.88004083451592
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,56.25695067685878
